Customer_ID,AI_Repayment_Score,AI_Status_Prediction,AI_Expected_Days
CUST06088,0.0,Likely to Default,276
CUST06089,99.0,Likely to Repay,351
CUST06090,95.0,Likely to Repay,275
CUST06091,99.0,Likely to Repay,170
CUST06092,0.0,Likely to Default,269
CUST06093,0.0,Likely to Default,361
CUST06094,96.0,Likely to Repay,85
CUST06095,100.0,Likely to Repay,351
CUST06096,0.0,Likely to Default,86
CUST06097,100.0,Likely to Repay,96
CUST06098,0.0,Likely to Default,270
CUST06099,1.0,Likely to Default,268
CUST06100,99.0,Likely to Repay,94
CUST06101,0.0,Likely to Default,266
CUST06102,1.0,Likely to Default,176
CUST06103,1.0,Likely to Default,359
CUST06104,100.0,Likely to Repay,261
CUST06105,100.0,Likely to Repay,94
CUST06106,1.0,Likely to Default,84
CUST06107,100.0,Likely to Repay,353
CUST06108,0.0,Likely to Default,272
CUST06109,100.0,Likely to Repay,265
CUST06110,100.0,Likely to Repay,91
CUST06111,98.0,Likely to Repay,364
CUST06112,100.0,Likely to Repay,90
CUST06113,0.0,Likely to Default,360
CUST06114,1.0,Likely to Default,268
CUST06115,0.0,Likely to Default,269
CUST06116,96.0,Likely to Repay,360
CUST06117,99.0,Likely to Repay,91
CUST06118,98.0,Likely to Repay,90
CUST06119,99.0,Likely to Repay,84
CUST06120,0.0,Likely to Default,357
CUST06121,2.0,Likely to Default,356
CUST06122,0.0,Likely to Default,89
CUST06123,0.0,Likely to Default,79
CUST06124,0.0,Likely to Default,362
CUST06125,0.0,Likely to Default,362
CUST06126,100.0,Likely to Repay,86
CUST06127,96.0,Likely to Repay,85
CUST06128,0.0,Likely to Default,266
CUST06129,99.0,Likely to Repay,187
CUST06130,98.0,Likely to Repay,360
CUST06131,2.0,Likely to Default,181
CUST06132,0.0,Likely to Default,364
CUST06133,100.0,Likely to Repay,263
CUST06134,0.0,Likely to Default,359
CUST06135,1.0,Likely to Default,356
CUST06136,0.0,Likely to Default,170
CUST06137,3.0,Likely to Default,267
CUST06138,0.0,Likely to Default,270
CUST06139,0.0,Likely to Default,269
CUST06140,0.0,Likely to Default,271
CUST06141,99.0,Likely to Repay,357
CUST06142,0.0,Likely to Default,175
CUST06143,100.0,Likely to Repay,268
CUST06144,0.0,Likely to Default,80
CUST06145,97.0,Likely to Repay,261
CUST06146,97.0,Likely to Repay,176
CUST06147,100.0,Likely to Repay,182
CUST06148,0.0,Likely to Default,178
CUST06149,0.0,Likely to Default,177
CUST06150,95.0,Likely to Repay,87
CUST06151,0.0,Likely to Default,268
CUST06152,0.0,Likely to Default,357
CUST06153,0.0,Likely to Default,359
CUST06154,0.0,Likely to Default,80
CUST06155,98.0,Likely to Repay,272
CUST06156,99.0,Likely to Repay,271
CUST06157,100.0,Likely to Repay,359
CUST06158,95.0,Likely to Repay,85
CUST06159,2.0,Likely to Default,360
CUST06160,1.0,Likely to Default,85
CUST06161,0.0,Likely to Default,177
CUST06162,98.0,Likely to Repay,267
CUST06163,99.0,Likely to Repay,261
CUST06164,1.0,Likely to Default,269
CUST06165,100.0,Likely to Repay,262
CUST06166,0.0,Likely to Default,269
CUST06167,0.0,Likely to Default,268
CUST06168,100.0,Likely to Repay,177
CUST06169,100.0,Likely to Repay,272
CUST06170,0.0,Likely to Default,181
CUST06171,0.0,Likely to Default,270
CUST06172,0.0,Likely to Default,271
CUST06173,2.0,Likely to Default,81
CUST06174,2.0,Likely to Default,273
CUST06175,100.0,Likely to Repay,350
CUST06176,1.0,Likely to Default,83
CUST06177,1.0,Likely to Default,82
CUST06178,100.0,Likely to Repay,79
CUST06179,2.0,Likely to Default,357
CUST06180,94.0,Likely to Repay,165
CUST06181,100.0,Likely to Repay,86
CUST06182,3.0,Likely to Default,86
CUST06183,1.0,Likely to Default,84
CUST06184,0.0,Likely to Default,267
CUST06185,100.0,Likely to Repay,189
CUST06186,4.0,Likely to Default,363
CUST06187,1.0,Likely to Default,360
CUST06188,0.0,Likely to Default,182
CUST06189,99.0,Likely to Repay,175
CUST06190,0.0,Likely to Default,179
CUST06191,0.0,Likely to Default,271
CUST06192,5.0,Likely to Default,89
CUST06193,96.0,Likely to Repay,276
CUST06194,100.0,Likely to Repay,172
CUST06195,2.0,Likely to Default,268
CUST06196,99.0,Likely to Repay,364
CUST06197,98.0,Likely to Repay,265
CUST06198,97.0,Likely to Repay,177
CUST06199,100.0,Likely to Repay,86
CUST06200,0.0,Likely to Default,270
CUST06201,0.0,Likely to Default,175
CUST06202,0.0,Likely to Default,272
CUST06203,1.0,Likely to Default,357
CUST06204,98.0,Likely to Repay,263
CUST06205,100.0,Likely to Repay,261
CUST06206,99.0,Likely to Repay,87
CUST06207,100.0,Likely to Repay,276
CUST06208,0.0,Likely to Default,271
CUST06209,0.0,Likely to Default,359
CUST06210,0.0,Likely to Default,354
CUST06211,100.0,Likely to Repay,358
CUST06212,1.0,Likely to Default,79
CUST06213,1.0,Likely to Default,355
CUST06214,1.0,Likely to Default,359
CUST06215,0.0,Likely to Default,272
CUST06216,100.0,Likely to Repay,264
CUST06217,100.0,Likely to Repay,83
CUST06218,0.0,Likely to Default,358
CUST06219,0.0,Likely to Default,179
CUST06220,1.0,Likely to Default,274
CUST06221,0.0,Likely to Default,166
CUST06222,96.0,Likely to Repay,177
CUST06223,100.0,Likely to Repay,361
CUST06224,0.0,Likely to Default,180
CUST06225,0.0,Likely to Default,86
CUST06226,0.0,Likely to Default,89
CUST06227,99.0,Likely to Repay,274
CUST06228,1.0,Likely to Default,181
CUST06229,0.0,Likely to Default,85
CUST06230,3.0,Likely to Default,90
CUST06231,100.0,Likely to Repay,176
CUST06232,2.0,Likely to Default,79
CUST06233,0.0,Likely to Default,169
CUST06234,0.0,Likely to Default,86
CUST06235,0.0,Likely to Default,169
CUST06236,0.0,Likely to Default,82
CUST06237,0.0,Likely to Default,81
CUST06238,97.0,Likely to Repay,83
CUST06239,99.0,Likely to Repay,362
CUST06240,3.0,Likely to Default,361
CUST06241,99.0,Likely to Repay,97
CUST06242,0.0,Likely to Default,357
CUST06243,0.0,Likely to Default,176
CUST06244,0.0,Likely to Default,356
CUST06245,100.0,Likely to Repay,274
CUST06246,0.0,Likely to Default,270
CUST06247,100.0,Likely to Repay,97
CUST06248,0.0,Likely to Default,355
CUST06249,1.0,Likely to Default,268
CUST06250,98.0,Likely to Repay,87
CUST06251,0.0,Likely to Default,267
CUST06252,99.0,Likely to Repay,80
CUST06253,96.0,Likely to Repay,268
CUST06254,0.0,Likely to Default,268
CUST06255,0.0,Likely to Default,355
CUST06256,100.0,Likely to Repay,97
CUST06257,99.0,Likely to Repay,274
CUST06258,0.0,Likely to Default,80
CUST06259,0.0,Likely to Default,363
CUST06260,100.0,Likely to Repay,260
CUST06261,99.0,Likely to Repay,178
CUST06262,100.0,Likely to Repay,169
CUST06263,0.0,Likely to Default,178
CUST06264,92.0,Likely to Repay,72
CUST06265,0.0,Likely to Default,361
CUST06266,0.0,Likely to Default,77
CUST06267,0.0,Likely to Default,84
CUST06268,1.0,Likely to Default,179
CUST06269,0.0,Likely to Default,362
CUST06270,99.0,Likely to Repay,278
CUST06271,4.0,Likely to Default,87
CUST06272,3.0,Likely to Default,172
CUST06273,100.0,Likely to Repay,80
CUST06274,99.0,Likely to Repay,88
CUST06275,0.0,Likely to Default,360
CUST06276,93.0,Likely to Repay,264
CUST06277,100.0,Likely to Repay,93
CUST06278,98.0,Likely to Repay,88
CUST06279,0.0,Likely to Default,268
CUST06280,1.0,Likely to Default,361
CUST06281,1.0,Likely to Default,89
CUST06282,2.0,Likely to Default,359
CUST06283,3.0,Likely to Default,361
CUST06284,0.0,Likely to Default,83
CUST06285,0.0,Likely to Default,266
CUST06286,5.0,Likely to Default,75
CUST06287,1.0,Likely to Default,87
CUST06288,0.0,Likely to Default,181
CUST06289,2.0,Likely to Default,268
CUST06290,100.0,Likely to Repay,179
CUST06291,99.0,Likely to Repay,267
CUST06292,1.0,Likely to Default,82
CUST06293,0.0,Likely to Default,359
CUST06294,0.0,Likely to Default,178
CUST06295,1.0,Likely to Default,176
CUST06296,98.0,Likely to Repay,186
CUST06297,99.0,Likely to Repay,183
CUST06298,2.0,Likely to Default,265
CUST06299,98.0,Likely to Repay,359
CUST06300,0.0,Likely to Default,360
CUST06301,1.0,Likely to Default,90
CUST06302,3.0,Likely to Default,92
CUST06303,0.0,Likely to Default,173
CUST06304,98.0,Likely to Repay,81
CUST06305,1.0,Likely to Default,92
CUST06306,98.0,Likely to Repay,265
CUST06307,1.0,Likely to Default,93
CUST06308,97.0,Likely to Repay,85
CUST06309,0.0,Likely to Default,90
CUST06310,1.0,Likely to Default,362
CUST06311,0.0,Likely to Default,362
CUST06312,1.0,Likely to Default,81
CUST06313,99.0,Likely to Repay,170
CUST06314,1.0,Likely to Default,357
CUST06315,0.0,Likely to Default,269
CUST06316,0.0,Likely to Default,270
CUST06317,99.0,Likely to Repay,280
CUST06318,0.0,Likely to Default,74
CUST06319,1.0,Likely to Default,178
CUST06320,0.0,Likely to Default,268
CUST06321,0.0,Likely to Default,183
CUST06322,0.0,Likely to Default,267
CUST06323,4.0,Likely to Default,172
CUST06324,95.0,Likely to Repay,83
CUST06325,4.0,Likely to Default,86
CUST06326,99.0,Likely to Repay,263
CUST06327,0.0,Likely to Default,267
CUST06328,0.0,Likely to Default,362
CUST06329,3.0,Likely to Default,273
CUST06330,99.0,Likely to Repay,368
CUST06331,95.0,Likely to Repay,369
CUST06332,0.0,Likely to Default,81
CUST06333,100.0,Likely to Repay,92
CUST06334,2.0,Likely to Default,361
CUST06335,0.0,Likely to Default,264
CUST06336,0.0,Likely to Default,357
CUST06337,0.0,Likely to Default,267
CUST06338,0.0,Likely to Default,82
CUST06339,0.0,Likely to Default,266
CUST06340,0.0,Likely to Default,360
CUST06341,1.0,Likely to Default,267
CUST06342,0.0,Likely to Default,358
CUST06343,0.0,Likely to Default,266
CUST06344,99.0,Likely to Repay,359
CUST06345,1.0,Likely to Default,74
CUST06346,100.0,Likely to Repay,368
CUST06347,98.0,Likely to Repay,97
CUST06348,100.0,Likely to Repay,369
CUST06349,96.0,Likely to Repay,355
CUST06350,0.0,Likely to Default,175
CUST06351,98.0,Likely to Repay,167
CUST06352,99.0,Likely to Repay,179
CUST06353,0.0,Likely to Default,178
CUST06354,0.0,Likely to Default,275
CUST06355,0.0,Likely to Default,85
CUST06356,99.0,Likely to Repay,94
CUST06357,1.0,Likely to Default,178
CUST06358,1.0,Likely to Default,268
CUST06359,100.0,Likely to Repay,355
CUST06360,0.0,Likely to Default,357
CUST06361,1.0,Likely to Default,71
CUST06362,3.0,Likely to Default,87
CUST06363,0.0,Likely to Default,267
CUST06364,0.0,Likely to Default,360
CUST06365,0.0,Likely to Default,269
CUST06366,0.0,Likely to Default,360
CUST06367,100.0,Likely to Repay,173
CUST06368,100.0,Likely to Repay,180
CUST06369,100.0,Likely to Repay,271
CUST06370,2.0,Likely to Default,95
CUST06371,100.0,Likely to Repay,269
CUST06372,0.0,Likely to Default,272
CUST06373,3.0,Likely to Default,357
CUST06374,1.0,Likely to Default,364
CUST06375,1.0,Likely to Default,359
CUST06376,1.0,Likely to Default,357
CUST06377,0.0,Likely to Default,81
CUST06378,0.0,Likely to Default,87
CUST06379,0.0,Likely to Default,180
CUST06380,100.0,Likely to Repay,271
CUST06381,0.0,Likely to Default,166
CUST06382,0.0,Likely to Default,356
CUST06383,100.0,Likely to Repay,262
CUST06384,100.0,Likely to Repay,358
CUST06385,2.0,Likely to Default,270
CUST06386,0.0,Likely to Default,69
CUST06387,95.0,Likely to Repay,367
CUST06388,0.0,Likely to Default,269
CUST06389,0.0,Likely to Default,268
CUST06390,0.0,Likely to Default,358
CUST06391,99.0,Likely to Repay,87
CUST06392,1.0,Likely to Default,87
CUST06393,1.0,Likely to Default,76
CUST06394,88.0,Likely to Repay,275
CUST06395,1.0,Likely to Default,87
CUST06396,0.0,Likely to Default,269
CUST06397,100.0,Likely to Repay,178
CUST06398,0.0,Likely to Default,87
CUST06399,1.0,Likely to Default,362
CUST06400,0.0,Likely to Default,358
CUST06401,0.0,Likely to Default,357
CUST06402,6.0,Likely to Default,359
CUST06403,94.0,Likely to Repay,164
CUST06404,0.0,Likely to Default,174
CUST06405,99.0,Likely to Repay,87
CUST06406,100.0,Likely to Repay,97
CUST06407,0.0,Likely to Default,357
CUST06408,0.0,Likely to Default,357
CUST06409,95.0,Likely to Repay,353
CUST06410,0.0,Likely to Default,267
CUST06411,92.0,Likely to Repay,68
CUST06412,0.0,Likely to Default,357
CUST06413,0.0,Likely to Default,354
CUST06414,1.0,Likely to Default,359
CUST06415,97.0,Likely to Repay,179
CUST06416,2.0,Likely to Default,182
CUST06417,100.0,Likely to Repay,183
CUST06418,99.0,Likely to Repay,265
CUST06419,0.0,Likely to Default,272
CUST06420,0.0,Likely to Default,94
CUST06421,100.0,Likely to Repay,360
CUST06422,98.0,Likely to Repay,85
CUST06423,100.0,Likely to Repay,85
CUST06424,2.0,Likely to Default,177
CUST06425,100.0,Likely to Repay,369
CUST06426,0.0,Likely to Default,182
CUST06427,100.0,Likely to Repay,184
CUST06428,100.0,Likely to Repay,357
CUST06429,98.0,Likely to Repay,88
CUST06430,100.0,Likely to Repay,96
CUST06431,100.0,Likely to Repay,188
CUST06432,3.0,Likely to Default,362
CUST06433,3.0,Likely to Default,86
CUST06434,0.0,Likely to Default,268
CUST06435,0.0,Likely to Default,84
CUST06436,98.0,Likely to Repay,365
CUST06437,0.0,Likely to Default,359
CUST06438,1.0,Likely to Default,357
CUST06439,1.0,Likely to Default,179
CUST06440,1.0,Likely to Default,86
CUST06441,2.0,Likely to Default,272
CUST06442,0.0,Likely to Default,171
CUST06443,1.0,Likely to Default,70
CUST06444,98.0,Likely to Repay,363
CUST06445,100.0,Likely to Repay,98
CUST06446,100.0,Likely to Repay,350
CUST06447,0.0,Likely to Default,358
CUST06448,100.0,Likely to Repay,87
CUST06449,99.0,Likely to Repay,83
CUST06450,0.0,Likely to Default,267
CUST06451,1.0,Likely to Default,75
CUST06452,98.0,Likely to Repay,75
CUST06453,0.0,Likely to Default,172
CUST06454,0.0,Likely to Default,355
CUST06455,99.0,Likely to Repay,354
CUST06456,0.0,Likely to Default,272
CUST06457,1.0,Likely to Default,179
CUST06458,99.0,Likely to Repay,264
CUST06459,2.0,Likely to Default,90
CUST06460,2.0,Likely to Default,271
CUST06461,1.0,Likely to Default,362
CUST06462,3.0,Likely to Default,173
CUST06463,89.0,Likely to Repay,77
CUST06464,0.0,Likely to Default,168
CUST06465,100.0,Likely to Repay,181
CUST06466,100.0,Likely to Repay,261
CUST06467,1.0,Likely to Default,94
CUST06468,0.0,Likely to Default,175
CUST06469,0.0,Likely to Default,169
CUST06470,2.0,Likely to Default,269
CUST06471,100.0,Likely to Repay,185
CUST06472,0.0,Likely to Default,363
CUST06473,0.0,Likely to Default,362
CUST06474,2.0,Likely to Default,89
CUST06475,94.0,Likely to Repay,79
CUST06476,99.0,Likely to Repay,274
CUST06477,100.0,Likely to Repay,173
CUST06478,1.0,Likely to Default,273
CUST06479,0.0,Likely to Default,267
CUST06480,0.0,Likely to Default,357
CUST06481,3.0,Likely to Default,172
CUST06482,0.0,Likely to Default,356
CUST06483,0.0,Likely to Default,362
CUST06484,0.0,Likely to Default,83
CUST06485,1.0,Likely to Default,266
CUST06486,98.0,Likely to Repay,354
CUST06487,100.0,Likely to Repay,100
CUST06488,0.0,Likely to Default,84
CUST06489,100.0,Likely to Repay,185
CUST06490,100.0,Likely to Repay,183
CUST06491,0.0,Likely to Default,359
CUST06492,6.0,Likely to Default,84
CUST06493,1.0,Likely to Default,75
CUST06494,0.0,Likely to Default,83
CUST06495,4.0,Likely to Default,270
CUST06496,0.0,Likely to Default,95
CUST06497,0.0,Likely to Default,271
CUST06498,1.0,Likely to Default,180
CUST06499,1.0,Likely to Default,362
CUST06500,0.0,Likely to Default,174
CUST06501,100.0,Likely to Repay,359
CUST06502,0.0,Likely to Default,74
CUST06503,100.0,Likely to Repay,359
CUST06504,0.0,Likely to Default,361
CUST06505,95.0,Likely to Repay,185
CUST06506,0.0,Likely to Default,367
CUST06507,97.0,Likely to Repay,91
CUST06508,100.0,Likely to Repay,276
CUST06509,0.0,Likely to Default,86
CUST06510,0.0,Likely to Default,359
CUST06511,0.0,Likely to Default,175
CUST06512,2.0,Likely to Default,90
CUST06513,2.0,Likely to Default,361
CUST06514,1.0,Likely to Default,167
CUST06515,0.0,Likely to Default,269
CUST06516,100.0,Likely to Repay,181
CUST06517,0.0,Likely to Default,360
CUST06518,0.0,Likely to Default,161
CUST06519,0.0,Likely to Default,359
CUST06520,0.0,Likely to Default,181
CUST06521,0.0,Likely to Default,178
CUST06522,0.0,Likely to Default,172
CUST06523,99.0,Likely to Repay,361
CUST06524,0.0,Likely to Default,165
CUST06525,98.0,Likely to Repay,361
CUST06526,100.0,Likely to Repay,97
CUST06527,1.0,Likely to Default,272
CUST06528,100.0,Likely to Repay,98
CUST06529,1.0,Likely to Default,273
CUST06530,0.0,Likely to Default,359
CUST06531,0.0,Likely to Default,94
CUST06532,0.0,Likely to Default,263
CUST06533,99.0,Likely to Repay,271
CUST06534,0.0,Likely to Default,81
CUST06535,1.0,Likely to Default,68
CUST06536,0.0,Likely to Default,361
CUST06537,1.0,Likely to Default,267
CUST06538,0.0,Likely to Default,359
CUST06539,0.0,Likely to Default,355
CUST06540,97.0,Likely to Repay,184
CUST06541,99.0,Likely to Repay,361
CUST06542,0.0,Likely to Default,270
CUST06543,97.0,Likely to Repay,182
CUST06544,1.0,Likely to Default,359
CUST06545,99.0,Likely to Repay,358
CUST06546,0.0,Likely to Default,269
CUST06547,0.0,Likely to Default,177
CUST06548,96.0,Likely to Repay,93
CUST06549,100.0,Likely to Repay,93
CUST06550,2.0,Likely to Default,181
CUST06551,100.0,Likely to Repay,174
CUST06552,97.0,Likely to Repay,167
CUST06553,0.0,Likely to Default,180
CUST06554,100.0,Likely to Repay,89
CUST06555,100.0,Likely to Repay,351
CUST06556,0.0,Likely to Default,272
CUST06557,0.0,Likely to Default,79
CUST06558,2.0,Likely to Default,273
CUST06559,1.0,Likely to Default,84
CUST06560,1.0,Likely to Default,185
CUST06561,99.0,Likely to Repay,90
CUST06562,1.0,Likely to Default,87
CUST06563,0.0,Likely to Default,180
CUST06564,94.0,Likely to Repay,359
CUST06565,100.0,Likely to Repay,182
CUST06566,2.0,Likely to Default,361
CUST06567,0.0,Likely to Default,81
CUST06568,0.0,Likely to Default,83
CUST06569,1.0,Likely to Default,269
CUST06570,100.0,Likely to Repay,266
CUST06571,0.0,Likely to Default,83
CUST06572,100.0,Likely to Repay,278
CUST06573,100.0,Likely to Repay,354
CUST06574,1.0,Likely to Default,172
CUST06575,0.0,Likely to Default,80
CUST06576,1.0,Likely to Default,94
CUST06577,0.0,Likely to Default,271
CUST06578,0.0,Likely to Default,79
CUST06579,1.0,Likely to Default,79
CUST06580,0.0,Likely to Default,355
CUST06581,99.0,Likely to Repay,361
CUST06582,1.0,Likely to Default,171
CUST06583,100.0,Likely to Repay,80
CUST06584,100.0,Likely to Repay,265
CUST06585,94.0,Likely to Repay,178
CUST06586,98.0,Likely to Repay,262
CUST06587,1.0,Likely to Default,79
CUST06588,100.0,Likely to Repay,267
CUST06589,99.0,Likely to Repay,270
CUST06590,95.0,Likely to Repay,178
CUST06591,0.0,Likely to Default,79
CUST06592,99.0,Likely to Repay,169
CUST06593,99.0,Likely to Repay,79
CUST06594,1.0,Likely to Default,356
CUST06595,2.0,Likely to Default,175
CUST06596,3.0,Likely to Default,84
CUST06597,1.0,Likely to Default,361
CUST06598,100.0,Likely to Repay,357
CUST06599,98.0,Likely to Repay,369
CUST06600,0.0,Likely to Default,170
CUST06601,0.0,Likely to Default,358
CUST06602,98.0,Likely to Repay,86
CUST06603,1.0,Likely to Default,175
CUST06604,0.0,Likely to Default,264
CUST06605,0.0,Likely to Default,356
CUST06606,0.0,Likely to Default,179
CUST06607,1.0,Likely to Default,268
CUST06608,0.0,Likely to Default,173
CUST06609,99.0,Likely to Repay,354
CUST06610,1.0,Likely to Default,359
CUST06611,100.0,Likely to Repay,273
CUST06612,98.0,Likely to Repay,98
CUST06613,0.0,Likely to Default,357
CUST06614,0.0,Likely to Default,269
CUST06615,100.0,Likely to Repay,367
CUST06616,98.0,Likely to Repay,80
CUST06617,0.0,Likely to Default,269
CUST06618,0.0,Likely to Default,86
CUST06619,0.0,Likely to Default,361
CUST06620,97.0,Likely to Repay,270
CUST06621,98.0,Likely to Repay,182
CUST06622,1.0,Likely to Default,92
CUST06623,0.0,Likely to Default,358
CUST06624,0.0,Likely to Default,362
CUST06625,96.0,Likely to Repay,90
CUST06626,0.0,Likely to Default,269
CUST06627,0.0,Likely to Default,178
CUST06628,0.0,Likely to Default,356
CUST06629,1.0,Likely to Default,83
CUST06630,100.0,Likely to Repay,87
CUST06631,99.0,Likely to Repay,179
CUST06632,97.0,Likely to Repay,175
CUST06633,99.0,Likely to Repay,359
